,document,label
2324,어설픈 소재와 스토리이지만...이연걸의 무술이 화려하게 빛났다...,1
2325,설득력없는 꼴통페미니즘. 페미나치적인 마인드.,0
2326,캐스팅이나 제작진은 메이저 급인데..,0
2327,모르는 척이라도 해줘야 되나?,0
2328,우린 살아갈꺼고 일도 할꺼고 다시는 만나지도 않을꺼에요...,1
2329,"결말이 조금 아쉬웠지만 엄청 신선하고 몰입도, 배우들 연기도 좋았다. 새로운 뱀파이어 물~",1
2330,"사람마다 취향이 다르긴~~ 아 진짜 시간 아깝다. 김흥수 이, 아 짜증나 연기 발로하고",0
2331,"지금 사랑하고싶은 분들,사랑하는 분들 꼭 보세요",1
2332,참 잊혀지지않는 명작 짐캐리짱,1
2333,"마이클오브로위츠.니가감독이면,난마틴스콜세지겠다.아니면안드레이타르코프스키거나.",0
2334,고혹적인 영화. 다만 메시지가 무엇인지는 파악할 수 없었다,1
2335,주의! 맛 없는 허세 함유(99%),0
2336,"곤충 애니메이션이 이렇게 재미있다니~~ 귀엽고 이쁘고,,, 엄청 웃기네요~ 정말 즐겁고 기분좋은 영화!!!",1
2337,1개도 솔직히 아깝다.개봉 다음날 저녁 8시쯤 친구들 5명서봤다관객수 정확히 우리포함13명...정말 그냥 친구들 끼리 죽도록 잊지 못하고지금까지도 까대는 평생갈 영화,0
2338,순수한 감동이네여. 억지로 생각하면 억지가 되긴하지만 옛추억을 되살리며 굿 !,1
2339,내가본 드라마 영화중에선 최고인듯,1
2340,최명길의 독백은 전률이 느껴질 정도였다.,1
2341,지난 모든 사극을 명품으로 만드는 미친 작품성,0
2342,최고의 코미디 영화 영화 보면서 웃겨 죽는줄 알았음 이어폰 꽂고 혼자 봤어여 ㅋㅋ,1
2343,보자마자 제일 좋아하는 영화가 되버렸다,1
2344,러빙유 사랑해 한순간도잊지마,1
2345,자기 성찰과 번성을 하게 해 주는 영화입니다.,1
2346,"드라마도.봐도봐도 재미나고..배우,연기,구성,패션,어느것하나 빠짐이없는 영화",1
2347,이것들 의도는 안봐도 뻔하다.,0
2348,굴둑장면에선 사람들 박수치며 환호했다는 ..코미디영화냐,0
2349,방황하는 주인공의 모습에 내 모습이 투영되는 듯 했다.,1
2350,섹시유머 폭발ㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹ,1
2351,최고 !!,1
2352,반전 2003년도당시 한국공포영화중에는 충격이였다.그때당시에는 몇번씩봐도 이해못하는사람도 있었지..ㅋㅋ\어쩃든 분명한건 장화홍련은 기리기리남을 수작이다..,1
2353,재미없다...,0
2354,실패한 한국형 느와르..,0
2355,"공짜로 시사회로 봤는데, 진짜 이건 아닙니다. 처음부터 끝까지 최악",0
2356,그냥 조용히 흘러갑니다,0
2357,20년이지난지금 환상에서 실제를본다,0
2358,광태 새끼 개짜증 남. 광태 친구도 왕 짜증.,1
2359,jyp... 니 소속사 애들이나 챙겨라 제발..너만 티비나오지말구...,0
2360,그립습니다. 노짱!!!,1
2361,"종교 화합도 기대보다 비중도 낮고, 이 정도의 로맨스 영화는 깔리고 깔렸다.",0
2362,재미 더럽게없다..1점준거중에 한국영화는 10점주는 매미OO있네,0
2363,일부러 진상부리고 어휴... 보는내내답답 억지설정,0
2364,이런영화는 뭐지? ㅋㅋㅋㅋ,0
2365,.일급살인과 함께 최악의 미국영화.이 영화가 왜 리플이8개인지 생각해볼것.,0
2366,"무서웠던건 사실이지만, 지나치게 클리셰 남발과 후반부의 질질끌기 짜증남.",0
2367,픽사 애니메이션을 매우 사랑하지만 이 작품은 글쎄. 이건 어른들이 보기에는 좀. 카의 번외편 수준도 안 되는 느낌. 픽사 애니메이션 중 흔하지 않은 실패작,0
2368,이런영화를볼때마다 나의 순간순간을 기록하고싶다,1
2369,미국의양심!! 이런 노력으로 언젠가는 변하길 기대해본다,1
2370,정신과시간의 방 ; ; 의미없는 파충류뱀악어이구아나 왜나온거임;;ㅡ.ㅡ;,0
2371,오호~,1
2372,8부에서 포기!!,0
2373,소름끼치는 명작 대단하다,1
2374,이게 왜 명작임?? 졸라지루하드만 좀비도 얼마안나오고 월드워z 가 더 나은거같은데??,0
2375,"워낭소리, 님아, 그 강을 건너지 마오 와 비슷한 느낌이네요. 보다 거친 느낌이 있지만 자연의 풍경과 동물들 그리고 할머니의 삶 자체가 너무나도 많은 것들을 생각하게 했습니다.",1
2376,아주대단해요 그리고여자들을찾으러떠나는모습이....,1
2377,좋습니다.,1
2378,한국영화 어쩌다 이지경까지 ㅠㅠ,0
2379,미이케 다카시 감독님영화엔 야쿠자가..글고 크로우즈제로한국개봉빨리했으면좋겠어요,1
2380,"정신 사나운 장면들이 많았지만,브랜던의 캐릭터는 굉장히 매력적이었습니다.",1
2381,멋져멋져~~~~드라마 박진감 느낌아니까~잼있당!!!!권상우씨 눈빛연기 살아있네~~~~ㅎㅎㅎ멋있다~~~여기나오는 남자배우들 다 멋짐!!! 여배우들캐스팅이 쫌 아쉽네~~~ ㅎ그래도 계속 시청하께요 ㅎ,1
2382,연애를 못하는 게 아니라 안하는 영화관객이 나 한명인 게 이해가 가는;;,0
2383,"실제 게이들의 생활이 다 이렇지는 않겠지만, 편견을 버리게 만들어준 작품. ^^*;;",1
2384,"""""""난 영원히 엄마자식이잖아.""""""",1
2385,대박.,1
2386,암만 헐리우드 오락영화라도 운전기술밖에 볼게없다니.... 쯧쯧,0
2387,유행만큼은 한반도를 휩쓸었다 분신사바 분신사바~,0
2388,내용뻔해도 재밋음.... 남자은근히멋잇어,1
2389,살아가면서 강자와 약자가 공존해야 할때가 있는데 그런 여러가지를 생각나게 하는 현대판 동화!! 난 연애 할때의 남자 감정을 늑대에 도입해서 봤음ㅎ,1
2390,내가 이때까지 본 슈퍼스타K중에 젤재밌었음 강승윤-본능적으로 허각-하늘을 달리다 등등 포텐터지고 대박이였음 글고 시청률 18%..슈퍼스타K역사상 최고 시청률....,1
2391,이영화를보면서 아프겠다라는생각이들엇다 ㅋㅋ재밋게봤다 결말은훈훈ㅋㅋㅋㅋ,1
2392,진짴ㅋㅋ B1A4 의 새로운 매력을 느낄수 있는것 같아욬ㅋㅋ,1
2393,평점이 너무 낮다...,1
2394,감독의 의도를 전혀 알아차리지 못했다.,0
2395,뒤늦게라도 대작을 본게 행운이네요 ㅠㅠ정말 최고,1
2396,시간 가는 쓰레기 영상. 영화도 아니다.,0
2397,눈이호강하네여ㅎㅎ,1
2398,중간중간에 등장하는 음악들은 사람을 차분하게 하지요~,1
2399,"이거 어렸을때 영화관에서 봤는데 지금까지도 기억이 나는.. 감동적이였던,,,.",1
2400,좋은영화,1
2401,동화를 좋아하는 동심있는 어른들을 위한 영화. 사랑이 얼마나 유치한것이지 보여준다. 영화에 나오는 So close는 정말 이 영화를 정리해주는 곡임.,1
2402,"이런 폭력성 드라마는 무섭다. 좀 안보고싶다. 김재중 인상도 별로안좋고, 좀 나오지마라. 쓰렉 드라마. 애들이 보고 뭘배우겠냐 ㅉㅉㅉ",0
2403,정말 감동의 도가니!!! 더파이팅!최고의 애니!!!,1
2404,이 영화의 감독이 맘에 안든다. 동료들을 밀고해서 승승장구한 인간.,0
2405,긴말 안하겠다! tv 전기세가 아깝더라!!!,0
2406,이거 돈내고 보면 피눈물 납니다.ㅠ,0
2407,0점 주고싶다... 이것도 영화라고 원쉥이들 합리화하기 바쁜영화. 원숭이들아 니네가 다른 제국주의랑 틀린게 두가지있엉. 하나는 휴머너티를 개나 줘버렸다는거고. 두번째는 인간임을 포기한 나라중에 유일하게 반성할줄 모른단거야. 쯔쯔,0
2408,내가 다 억울하네.. ㅠ,1
2409,"'기독교가 어쩌니 개독이 어쩌니' 문제를 떠나서 영화 정말 못 만들었다. 인터뷰 나열, 뜬금없는 성가대의 노래 또 한경직 목사님의 생애와는 별로 상관없어 보이는 활동등 대학생 레포트 과제보다 수준 떨어지는 느낌",0
2410,매혹적인 미끼들이 매우 경쾌히 그려졌다.보는내내 웃음을ㅋㅋ,1
2411,"어렸을 때 진짜 재밌게 봤던 기억난다 , 기회되면 또 보고싶은 영화",1
2412,감동적이네요,1
2413,tm님 만화는 현실이 아닙니다 24살이 되어서 그렇게 멍청해도 되는겁니까?,1
2414,나레이션 남발에 90년대 한국영화같은 연출,0
2415,드라마 바이블에 비하면 조금 연결이나 이런 요소들이 아쉬웠습니다만 그래도 예수 그리스도의 위대한 사랑을 잘 표현한 듯 합니다.,1
2416,개같이 재미없는갑네 ㅎㅎㅎㅎㅎ감독 찐찌버거임??,0
2417,15분만에 난 다 봤다!,0
2418,꼭이딴쓰레기영화는 평이 확 갈리더라 이게 재밋니??..정신연령이 낮나???,0
2419,나는 솔직히 판의 미로보다 이게 더 재밌었다.,1
2420,너무 상콤 달콤 ^ㅁ^ 조쉬도 셰어도 다 좋다,1
2421,은유속에 잠긴듯했다..18살나이에도,1
2422,진짜 XXX 자동으로 나온다..,0
2423,여태까지의 실사영화중에 가장 잘 만들고 뛰어난 실사영화다.,1
2424,내용이 식상하지않고 임팩트있다,1
2425,창피하다 진짜,0
2426,이광기랑 이진우는 친구야,1
2427,심감독의 영구와 공룡쭈쭈에 미치지못하는 cg떡칠 b급 영화,0
2428,빌게이츠도 보고 돈 아까워서 눈물 흘릴 영화!!,0
2429,"너무나도 뻔하게 조장한 긴장감, 불필요한 잠입씬, 허무하게 당하는 영웅, 양산되는 아이언맨...이제 더 이상 아이언맨은 특별하지 않다. 특히 결말부분은....더 이상 긴박감 넘치는 전투씬을 볼 수 없을것이다. 스타크는 집에서 누워서 조종이나 할테니까",0
2430,걍 흔하고 뻔한 스토린데 재밌게 본 사람이많네. 연출이랑 배우 연기는 좋은거같아요,0
2431,재밋어요 ㅠㅠ너무너무 내용좋음,1
2432,재밌었어요,1
2433,재밌게 봤다~,1
2434,코끝찡하고 아릅답고 희망적이었다,1
2435,OOO기영화 아무리 알파치노가 나온다고는 하지만 버틸수 없다...,0
2436,근 5년여내 드라마중엔 최고인듯,1
2437,혈액형은 무의미함....미신임,0
2438,은근히 재밌어요 ㅋㅋ,1
2439,뻔하고 말도 안됨,0
2440,내용이 난잡하고 허접하다...,0
2441,"초반에는 지루함감이 있었는데, 마지막40분 정말 시간 가는줄 모르고 본영화는 처음이다~ 액션 장난아니다.",1
2442,세이~ 청.산.규.리,0
2443,"서로를 믿고 의지하며 서로에게 도움을주고 같이 경기에 임하는모습들이 연예인,방송인들이아니라 정말선수처럼보여요. 페어플레이를 준수하면서 자신의한계에 도전하는 모습들이 진정한 선수아니겠어요 경기에 뛸때만큼은, 지금모두가선수인듯싶네요 정말멋집니다♡",1
2444,긴장감 개쩔 ㅋㅋㅋ;ㄷㄷ 미루다가 보게되었는데 재밌다 + 샤론스톤 개 ㅎㄷㄷ.... 헠헠,1
2445,"보는내내 긴장을 하고, 거북하지않게 잘봣음.",1
2446,느무느무재밌어요~~,1
2447,출연배우들이 불쌍함... 재밌었을수도 있을 영활 음악땜 망쳤다는... 코믹이상의 몹시 씨끄러운 라틴 빅밴드음악이 몹시 방해됌,0
2448,정말 괜찮은 영화다 사람들이 많이 안 봐서 아깝긴 하지만,1
2449,묘한느낌 이상한 끌림,1
2450,...유명한 디자이너의 멋진 영화...,0
2451,감동,1
2452,"한 남자의 내적, 외적 성장을 깊이있게 파고들며 건조하지만 섬세한 연출로 그의 감정까지 느끼게 만든 성공적인 장르영화. 때론 1인칭 장편소설처럼 차분하게 흐르는 스토리와 리얼리티가 프랑스판 초록물고기 같다.",1
2453,드디어 다 봤다. 솔직히 난 조이랑 레이첼이 되길 바랐음. 안 되는 걸 알면서도. '거침없이 하이킥' 도 '프렌즈' 를 이길 순 없다!,1
2454,남들이 안하는짓 하는게 에술이 아니라오,0
2455,말이 안나온다,0
2456,비명 소리가 그냥 시끄럽게 들릴 정도로 몰입이 안되는 공포영화도 드문데 이 영화가 그렇다.,0
2457,망설임없이 밀어붙이다.,1
2458,장진.. 자신이 얼마나 산만한지 깨달아야.,0
2459,자꾸 젖젖하길래 까고나오는줄 알았더니 별거없군ㅠ아 시간아깝다 뭔내용이야ㅡㅡ귀신뭐이런건줄알았다 결말 생각대로 뻔하고,0
2460,가장 강렬한 연기와 여운.,1
2461,"왜 보냐 이걸,,,",0
2462,차라리 짱구를 봐라....,0
2463,해도 너무하는 개유치뽕짝. '갈갈이패밀리와 드라큘라'보다 조금 나은정도,0
2464,느그아버지뭐하시노 사람이사람을죽이는데이유가있나 흑돼지~ 뚝베기~ 좋아가는거야~ 브라더 혼자왔어요 못한다,1
2465,"돈을얻은자가,명예도얻고싶다보니,클린트이스트우드발가락의때만큼도안되는재주로...",0
2466,피해자인척 하지마라 일본,0
2467,1편은 못보구 봐서인가?아님 원래 잼없는건가?웃기지도 않는다,0
2468,스타트렉은 영원히 계속 되어야만 한다.,1
2469,"절망을 희망으로 바꾸는 영화, 5명을 살리고 형과 모든 사람에ㅔㄱ 새힘을 불어넣은 루크를 영화를 통해 꼭 만나 보셔요",1
2470,몸치도 들썩이게 한다...마지막 완전 쩔었어!!!!,1
2471,영화의 내용은 그렇다쳐도 레이싱 영화에 박진감마저 찾아볼수 없었다,0
2472,재밌는데?,1
2473,ㅋㅋ처음에 운석떨어지고 폴리스토리음악나오면서 성룡나올때 끌뻔했다 ㅋㅋㅋ초반에 화재현장 표현이 기괴한느낌도 들면서 괜찮았는데 중반넘어서면서부터는좀 루즈해지네,1
2474,이창동영화는 다좋아 한석규 굿,1
2475,더빙이 최고!! 니코매력짱 나갔이 초딩에겐 이영화가 최고다?,1
2476,불쌍한 차예련.. 이제 운이 좀 틔였으면!,0
2477,너무 재밌다. ㅎㅎ볼만한 영화,1
2478,아오이유우보는맛으로봣어요,0
2479,우주의 진격자들을 랄라랄라 쳐부순다네,1
2480,밑에분 평점 모르고 비호감 찍었네. 중고딩 대상으로 만든 영화임. 공감되지도 않으면서 무작정 평점 좋게만 주네. 진짜 딱 밑에 사람 말대로 우리나라 애들은 지들 공부하는게 제일 힘든줄만 암 직장인되봐야 느끼겠지 공부가 세상에서 제일 힘든게 아니라는걸ㅋ,0
2481,이거 내가 웃대 올렸는데.. 제 아이디 애국자남선이에요,1
2482,진짜 그저그렇네요..개봉작인거같은데.ㅋㅋ실망.,0
2483,실망한작품,0
2484,니들은 이런 영화 만들지 말고 그냥 스파게티나 만들어 팔아라.,0
2485,유사한 영화: 아임 낫 스케어드,1
2486,"시간아깝다.,,여자배우오빠로나오는사람을 잘생겼지만",0
2487,배우의 연기도 의심하게 만드는 스토리라인..... 다케우치유코만 예뼜음.,0
2488,성지순례하러 왔습니다!,0
2489,KMDB 한국영화데이터베이스에서 상영중입니다 방금 보고 와서 댓글 남김니다...보다가 눈물이 났네요,1
2490,무료로 8회까지 처음봤는데 남자주인공들 외모 보고 반해서 저는 갑자기 금요일이 기대가 되었어요작가님 이런 드라마를 만들어주셔서 감사하고 마지막까지도 잘 만들어주세요^^화이팅이에요♥♥,1
2491,전 원피스가 재밋습니다. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2492,집착이아니다.사랑이다. 사랑조차 버거워하던 남자는 결국 혼자가 됐지,1
2493,순수함 그리고 진짜 웃음이 무엇인지 알 수 있었다그가 웃을때 나도 모르게 웃게 되는 순수함,1
